cp,artist,song,section
VI-VII-III,the big bang theory,from the moment that i met you,chorus
VI-VII-III,sandra,everlasting love,chorus
VI-VII-III,mylene farmer,desenchantee,chorus
VI-VII-III,sarah mclachlan,adia,chorus
VI-VII-III,the beatles,i'm happy just to dance with you,verse
VI-VII-III,billy joel,uptown girl,verse
VI-VII-III,dave matthews band,crash into me,chorus
VI-VII-III,game freak,route 209,verse
VI-VII-III,game freak,route 201 day,chorus
VI-VII-III,they might be giants,experimental film,chorus
VI-VII-III,the living tombstone,five nights at freddy's,chorus
VI-VII-III,the white stripes,white moon,chorus
VI-VII-III,south park,up there,chorus
VI-VII-III,sodagreen,wu yu lun bi de mei li,verse
VI-VII-III,avicii,fade into darkness,chorus
VI-VII-III,leonard cohen,master song,chorus
VI-VII-III,adult swim,too many cooks theme song,chorus
VI-VII-III,adult swim,too many cooks theme song,verse
VI-VII-III,karina,corazon mentiroso,chorus
VI-VII-III,gauntlet dark legacy,castle courtyard,verse
VI-VII-III,c418,sometimes i make video game music,chorus
VI-VII-III,lit,my own worst enemy,chorus
VI-VII-III,the mamas and the papas,make your own kind of music,chorus
VI-VII-III,supercell,kimi no shiranai monogatari,verse
VI-VII-III,scissor sisters,i can't decide,chorus
VI-VII-III,sega,azure blue world,verse
VI-VII-III,girl's day,let's go,verse
VI-VII-III,michael corcoran,just fine,verse
VI-VII-III,michael corcoran,just fine,chorus
VI-VII-III,marvin gaye,let's get it on,chorus
VI-VII-III,shinobu kajihisa,hiiragi town school days - muv-luv extra ost,chorus
VI-VII-III,meghan trainor,dear future husband,chorus
VI-VII-III,harvey danger,flagpole sitta,verse
VI-VII-III,phineas and ferb,triangulation,verse
VI-VII-III,herman's hermits,no milk today,chorus
VI-VII-III,hamilton joe frank and reynolds,don't pull your love,chorus
VI-VII-III,jeff liu,steven and the crystal gems,chorus
VI-VII-III,dire straits,brothers in arms,verse
VI-VII-III,camille,le festin,verse
VI-VII-III,sia,fire meet gasoline,verse
VI-VII-III,akb48,heavy rotation,chorus
VI-VII-III,remioromen,sangatsu kokonoka,verse
VI-VII-III,kousaki satoru - hata aki,motteke sailor fuku,chorus
VI-VII-III,macklemore and ryan lewis,downtown,chorus
VI-VII-III,animation domination high-def,the singularity song,chorus
VI-VII-III,marny kennedy,it's my life,verse
VI-VII-III,wavves,that's on me,chorus
VI-VII-III,the kooks,she moves in her own way,chorus
VI-VII-III,weezer,dreamin,verse
VI-VII-III,keri hilson,pretty girl rock,chorus
VI-VII-III,koji kondo,athletic bgm super mario bros 3,verse
VI-VII-III,hertzdevil,stage 57,chorus
VI-VII-III,lady gaga,poker face acoustic,chorus
VI-VII-III,willie nelson,on the road again,verse
VI-VII-III,bowling for soup,1985,chorus
VI-VII-III,joe cocker and jennifer warnes,up where we belong,chorus
VI-VII-III,jin,ayano's theory of happiness,verse
VI-VII-III,creedence clearwater revival,have you ever seen the rain,chorus
VI-VII-III,hinds,easy,verse
VI-VII-III,adele,when we were young,chorus
VI-VII-III,etrian odyssey iii - battlefield,yuzo koshiro,chorus
VI-VII-III,sia,i'm in here,chorus
VI-VII-III,toby fox,reunited,verse
VI-VII-III,astro,hide and seek,chorus
VI-VII-III,mu's,love live s2 - yume no tobira,chorus
VI-VII-III,the supremes,stop in the name of love,chorus
VI-VII-III,slowdive,when the sun hits,chorus
VI-VII-III,keiichi suzuki,eight melodies,chorus
VI-VII-III,twinklestars,rapikamu,verse
VI-VII-III,wilco,heavy metal drummer,chorus
VI-VII-III,fuwarip,yuyushiki op - seeno,chorus
VI-VII-III,van halen,right now,chorus
VI-VII-III,starship,nothing's gonna stop us now,chorus
VI-VII-VI,mark mueller,duck tales,chorus
VI-VII-VI,killswitch engage,in due time,verse
VI-VII-VI,last lynx,alaska,chorus
VI-VII-VI,mumford and sons,babel,chorus
VI-VII-VI,backstreet boys,show me the meaning of being lonely,verse
VI-VII-VI,zun,doll judgement,chorus
VI-VII-VI,danny baranowsky,sacrificial - the binding of isaac ost,chorus
VI-VII-VI,game freak,vs wild pokemon - unova,verse
VI-VII-VI,iosys,marisa stole the precious thing,chorus
VI-VII-VI,the mamas and the papas,make your own kind of music,chorus
VI-VII-VI,coldplay,charlie brown,verse
VI-VII-VI,lauri ylonen,heavy,verse
VI-VII-VI,downgoes fraser,why you always lying,chorus
VI-VII-VI,cat stevens,peace train,verse
VI-VII-VI,van morrison,caravan,verse
VI-VII-VI,savant,orphan,chorus
VI-VII-VI,james taylor,carolina in my mind,verse
VI-VII-VI,van halen,right now,chorus
VI-VII-VI,porter robinson and madeon,shelter,chorus
VI-VII-VI,coldplay,square one,chorus
VI-VII-VI,locash,i love this life,verse
VI-VII-V,valve studio orchestra,the calm,verse
VI-VII-V,hideki takahagi and mitsuhito tanaka,the jetsons snes - stage 1,chorus
VI-VII-V,mamas and the papas,california dreamin',verse
VI-VII-V,mishary rashid alafasy,umar al-farooq,chorus
VI-VII-V,phineas and ferb,triangulation,chorus
VI-VII-V,twin atlantic,heart and soul,chorus
VI-VII-V,a-ha,the sun always shines on tv,chorus
VI-VII-V,claris,connect,verse
VI-VII-V,aretha franklin,i say a little prayer,chorus
VI-VII-V,kylie minogue,i should be so lucky,chorus
VI-i-VII,electric light orchestra,can't get it out of my head,verse
VI-i-VII,the beatles,while my guitar gently weeps,verse
VI-i-VII,one republic,all the right moves,chorus
VI-i-VII,emblem3,i love la,chorus
VI-i-VII,lana del rey,born to die,chorus
VI-i-VII,hinder,lips of an angel,chorus
VI-i-VII,rasmus faber,we go oh,chorus
VI-i-VII,calvin harris,summer,chorus
VI-i-VII,conchita wurst,rise like a phoenix,chorus
VI-i-VII,emeli sande,heaven,chorus
VI-i-VII,rhett and link,my ocd,chorus
VI-i-VII,sick individuals,wasting moonlight,chorus
VI-i-VII,deadmau5,there might be coffee,chorus
VI-i-VII,the doors,love street,verse
VI-i-VII,robert nickson,spiral,chorus
VI-i-VII,ricky skaggs and bruce hornsby,mandolin rain,verse
VI-i-VII,polly paulusma,over the hill,chorus
VI-i-VII,jason ross,coaster,chorus
VI-i-VII,saves the day,where are you,chorus
VI-i-VII,dead,coffe,chorus
VI-i-VII,taylor swift,new romantics,verse
VI-i-VII,lord huron,the stranger,chorus
VI-i-VII,chance the rapper,same drugs,chorus
VI-i-VII,twinklestars,rapikamu,verse
VI-i-VII,whitney houston,it's not right but it's okay - remix,verse
VI-i-III,lana del rey,video games,verse
VI-i-III,fall out boy,i'm like a lawyer,verse
VI-i-III,galantis,smile,chorus
VI-i-III,asaf avidan,one day,chorus
VI-i-III,brolle jr,heartbreak city,chorus
VI-i-III,regina spektor,the calculation,verse
VI-i-VI,bonnie raitt,i can't make you love me,verse
VI-i-VI,queen,the show must go on,chorus
VI-i-VI,tadd ''rushjet1'' nuznov,light's ultimate solution,chorus
VI-i-VI,selah sue,this world,chorus
VI-i-VI,scarab,vagabond,chorus
VI-i-VI,radiohead,nude,chorus
VI-i-VI,lenka,everything at once,chorus
VI-i-VI,qt,hey qt,verse
VI-i-VI,spice girls,2 become 1,chorus
i-VI-III,adele,someone like you,verse
i-VI-III,augustana,boston,verse
i-VI-III,disney,can you feel the love tonight,chorus
i-VI-III,elton john,can you feel the love tonight,chorus
i-VI-III,eminem ft rihanna,love the way you lie,verse
i-VI-III,epic sax guy,epic sax guy,verse
i-VI-III,jessie j,price tag,chorus
i-VI-III,katy perry,the one that got away,chorus
i-VI-III,one republic,secrets,chorus
i-VI-III,pink,so what,chorus
i-VI-III,radiohead,lucky,verse
i-VI-III,the divine comedy,my lovely horse,verse
i-VI-III,selena,i could fall in love,chorus
i-VI-III,blink 182,always,chorus
i-VI-III,the raconteurs,together,verse
i-VI-III,arty - mat zo,rebound,verse
i-VI-III,avicii,wake me up,chorus
i-VI-III,green day,stray heart,verse
i-VI-III,gigi d'agostino,l'amour toujours,chorus
i-VI-III,craig austin,take flight,chorus
i-VI-III,bob marley,no woman no cry,chorus
i-VI-III,stacie orrico,promise,verse
i-VI-III,icon for hire,pieces,chorus
i-VI-III,jimmy barnes,working class man,verse
i-VI-III,gamma ray,lake of tears,chorus
i-VI-III,imagine dragons,nothing left to say,chorus
i-VI-III,muse,new born,verse
i-VI-III,klingande,jubel,chorus
i-VI-III,lindsey stirling,shadows,verse
i-VI-III,tiesto,red lights,verse
i-VI-III,timbaland ft katy perry,if we ever meet again,chorus
i-VI-III,sam smith,stay with me,chorus
i-VI-III,cold chisel,khe sanh,verse
i-VI-III,david willcocks,o come o come emmanuel,verse
i-VI-III,jacksfilms,jack city bich,chorus
i-VI-III,m83-kygo,m83 - wait kygo remix,chorus
i-VI-III,robbie williams,supreme,chorus
i-VI-III,salia,trust,verse
i-VI-III,alesso,heroes,chorus
i-VI-III,dax johnson,a moment in the life of me,verse
i-VI-III,dax johnson,a moment in the life of me,verse
i-VI-III,re-con,bang-9,chorus
i-VI-III,within temptation,iron,chorus
i-VI-III,avicii,wake me up,verse
i-VI-III,fire bomber,macross 7 - try again,chorus
i-VI-III,john martin,anywhere for you,verse
i-VI-III,sam smith,like i can ,verse
i-VI-III,we the kings,stay young,verse
i-VI-III,rhianna,we found love ft calvin harris,chorus
i-VI-III,nause,another you,chorus
i-VI-III,lemon demon,word disassociation,chorus
i-VI-III,vlad,magicka 2,chorus
i-VI-III,imagine dragons,nothing left to say,verse
i-VI-III,crystal castles,untrust us,chorus
i-VI-III,alesso,if it wasn't for you,chorus
i-VI-III,dschinghis khan,moskau,verse
i-VI-III,tenacious d,beelzeboss,chorus
i-VI-III,wavves,afraid of heights,chorus
i-VI-III,jackson browne,doctor my eyes,verse
i-VI-III,the darkness,christmas time - don't let the bells end,chorus
i-VI-III,meghan trainor,like i'm gonna lose you feat john legend,chorus
i-VI-III,linda,few fire 'malo ognya',verse
i-VI-III,panic at the disco,do you know what i'm seeing,chorus
i-VI-III,hubert parry,jerusalem,verse
i-VI-III,4minute,hate,verse
i-VI-III,schmoyoho,zoolander the musical,chorus
i-VI-III,lisa hannigan,ocean and a rock,chorus
i-VI-III,roy orbison,you got it,chorus
i-VI-III,the gregory brothers,feel the bern,chorus
i-VI-III,wiktoria,save me,chorus
i-VI-III,wiktoria,save me,verse
i-VI-III,flo rida,my house,chorus
i-VI-III,saves the day,deranged and desperate,verse
i-VI-III,notessimo,acceleration of the unhurried,chorus
i-VI-III,saves the day,freakish,verse
i-VI-III,dzeko and torres,l'amour toujours - tiesto edit,chorus
i-VI-III,jake kaufman,shovel knight - main theme,chorus
i-VI-III,travie mccoy,golden ft sia,chorus
i-VI-III,crystal castles,crimewave,chorus
i-VI-III,the beatles,please please me,verse
i-VI-III,cheat codes and dante klein,let me hold you - turn me on,chorus
i-VI-VII,chipzel,super hexagon theme 1,verse
i-VI-VII,fleetwood mac,the chain,chorus
i-VI-VII,mike posner,cooler than me,chorus
i-VI-VII,mike posner,cooler than me,verse
i-VI-VII,portal 2 soundtrack,cara mia,verse
i-VI-VII,the beatles,a day in the life,verse
i-VI-VII,aqua,barbie girl,chorus
i-VI-VII,miley cyrus,we can't stop,chorus
i-VI-VII,guided by voices,teenage fbi,verse
i-VI-VII,fereydoun,faseleha,verse
i-VI-VII,nintendo,ken's theme,chorus
i-VI-VII,scorpions,still loving you,chorus
i-VI-VII,cave story,main theme,chorus
i-VI-VII,julieta venegas,canciones de amor,chorus
i-VI-VII,alstroemeria records,lovelight - bad apple,verse
i-VI-VII,alphaville,big in japan,verse
i-VI-VII,alphaville,big in japan,chorus
i-VI-VII,the good and the damned,little electric,chorus
i-VI-VII,sega,ice cap zone,chorus
i-VI-VII,danny baranowsky,sacrificial - the binding of isaac ost,chorus
i-VI-VII,hertzdevil,extends levant,chorus
i-VI-VII,zabutom,zeta force - zeta force game boy version,verse
i-VI-VII,woodentoaster,nightmare night,chorus
i-VI-VII,danny baranowsky,tomes,verse
i-VI-VII,chipzel,super hexagon theme 1,chorus
i-VI-VII,wakabayashi mitsuru,this game,verse
i-VI-VII,fall out boy,thanks for the memories,chorus
i-VI-VII,fountains of wayne,stacy's mum,chorus
i-VI-VII,sloan,she says what she means,chorus
i-VI-VII,yogscast,carrot for a cock,verse
i-VI-VII,thefatrat,unity,verse
i-VI-VII,disney,i'll make a man out of you,chorus
i-VI-VII,jonathan coulton,re your brains,verse
i-VI-VII,zun,the exaggerated castle keep,verse
i-VI-VII,hiroshi miyagawa,space battleship yamato 2199 - gamilas anthem,chorus
i-VI-VII,zedd,papercut feat troye sivan,verse
i-VI-VII,the mighty mighty bosstones,the punch line,chorus
i-VI-VII,lauri ylonen,heavy,verse
i-VI-VII,lauri ylonen,heavy,chorus
i-VI-VII,dj-jo,leaving without,chorus
i-VI-VII,elizabeth and the catapult,you and me,chorus
i-VI-VII,lettuce,the force,verse
i-VI-VII,renaud,manhattan-kaboul,chorus
i-VI-VII,roy orbison,you got it,chorus
i-VI-VII,kenji kaneko,hyperdimension neptunia v - elegy,chorus
i-VI-VII,xi,freedom dive,verse
i-VI-VII,zun,extend ash - hourai victim,verse
i-VI-VII,zun,extend ash - hourai victim,chorus
i-VI-VII,james taylor,carolina in my mind,verse
i-VI-VII,lady gaga,paper gangsta,chorus
i-VI-iv,destiny's child,say my name,verse
i-VI-iv,enya,may it be,chorus
i-VI-iv,the beatles,all my loving,verse
i-VI-iv,muse,guiding light,verse
i-VI-iv,nause,another you,chorus
i-VI-iv,coldplay,charlie brown,chorus
i-VI-iv,renaud,manhattan-kaboul,chorus
i-VI-iv,blake mills,wintersong,verse
i-VI-i,the beatles,ticket to ride,chorus
i-VI-i,jesse mccartney,beautiful soul,chorus
i-VI-i,klaus badelt,he's a pirate,verse
i-VI-i,angel beats,my soul your beats,chorus
i-VI-i,john williams,the imperial march,chorus
i-VI-i,foo fighters,everlong,verse
i-VI-i,eric whitacre,a boy and a girl,chorus
i-VI-i,underworld,luetin,chorus
i-VI-i,jason derulo,want to want me,chorus
i-VI-i,evanescence,my heart is broken,verse
i-VII-VI,bruno mars,grenade,chorus
i-VII-VI,death cab for cutie,i will follow you into the dark,chorus
i-VII-VI,dire straits,sultans of swing,verse
i-VII-VI,elliott smith,say yes,verse
i-VII-VI,jessie j,domino,chorus
i-VII-VI,john mayer,walt graces submarine test january 1967,verse
i-VII-VI,john mayer,walt graces submarine test january 1967,verse
i-VII-VI,schmoyoho,double rainbow remix,chorus
i-VII-VI,aerosmith,crazy,chorus
i-VII-VI,nicky romero,toulouse,chorus
i-VII-VI,jojo,leave get out,verse
i-VII-VI,jojo,leave get out,chorus
i-VII-VI,pink floyd,comfortably numb,verse
i-VII-VI,deitrick haddon,he's able,chorus
i-VII-VI,kanye west,heartless,chorus
i-VII-VI,george benson,turn your love around,chorus
i-VII-VI,backstreet boys,don't want you back,chorus
i-VII-VI,the turtles,happy together,verse
i-VII-VI,the beach boys,good vibrations,verse
i-VII-VI,calvin harris alesso,under control,chorus
i-VII-VI,oceanlab,satellite,chorus
i-VII-VI,manowar,hail and kill,verse
i-VII-VI,bruce dickinson,arc of space,chorus
i-VII-VI,nintendo,super mario galaxy - gusty garden galaxy,chorus
i-VII-VI,killswitch engage,in due time,chorus
i-VII-VI,kristen bell and idina menzel,for the first time in forever,chorus
i-VII-VI,stereotronique and sebastian ivarsson,tonight,chorus
i-VII-VI,lady gaga,speechless,chorus
i-VII-VI,choucho,yasashisa no riyuu-hyouka-op,chorus
i-VII-VI,jackson 5,i want you back,chorus
i-VII-VI,zun,vanishing dream - lost dream,chorus
i-VII-VI,jake kaufman,moon theme - remastered version,chorus
i-VII-VI,lindsey stirling,master of tides,verse
i-VII-VI,man_boo,in reverse,verse
i-VII-VI,plain white t's,1 2 3 4,chorus
i-VII-VI,stars,ageless beauty,verse
i-VII-VI,misuzu togashi--makoto miyazaki,fly away--maken-ki-op1,chorus
i-VII-VI,imagine dragons,warriors,verse
i-VII-VI,colin buchanan,god is everywhere,verse
i-VII-VI,michiru yamane,castlevania por - victorian fear,chorus
i-VII-VI,kacey musgraves,merry go 'round,chorus
i-VII-VI,the band,the weight,verse
i-VII-VI,nintendo,punch-out minor circuit theme,verse
i-VII-VI,christina perri,a thousand years,chorus
i-VII-VI,takehiro hasegama,gundam side story the blue destiny - the front,verse
i-VII-VI,maaya sakamoto,loop,chorus
i-VII-VI,the zombies,time of the season,chorus
i-VII-VI,jay chou,ye qu,chorus
i-VII-VI,lenka,the show,chorus
i-VII-VI,shinobu kajihisa,hiiragi town school days - muv-luv extra ost,verse
i-VII-VI,alesso,under control,chorus
i-VII-VI,hamilton joe frank and reynolds,don't pull your love,chorus
i-VII-VI,robbie williams,advertising space,chorus
i-VII-VI,masoud feat melissa loretta,best days - progressive mix,chorus
i-VII-VI,belle and sebastian,i'm a cuckoo,chorus
i-VII-VI,oh my girl,closer,chorus
i-VII-VI,vertical horizon,everything you want,chorus
i-VII-VI,zun,pandemonic planet,chorus
i-VII-VI,tq,oracle,chorus
i-VII-VI,renaud,mistral gagnant,chorus
i-VII-VI,lil wayne,nothing but trouble - instagram models,chorus
i-VII-VI,christina aguilera,genie in a bottle,chorus
i-VII-VI,toby fox,once upon a time,chorus
i-VII-VI,seinabo sey,younger,verse
i-VII-VI,michiru yamane,castlevania sotn - dracula's castle,chorus
i-VII-VI,will b and steve allen,alchera - firestorm and steve allen remix,chorus
i-VII-VI,muse,dead inside,chorus
i-VII-VI,borknagar,colossus,chorus
i-VII-III,radiohead,airbag,chorus
i-VII-III,skid row,wasted time,verse
i-VII-III,the beatles,ticket to ride,chorus
i-VII-III,travie mccoy ft bruno mars,billionaire,verse
i-VII-III,sublime,santeria,verse
i-VII-III,enrique iglesias,escape,verse
i-VII-III,procul harum,shine on brightly,verse
i-VII-III,regina spektor,laughing with,verse
i-VII-III,simon and garfunkel,the boxer,chorus
i-VII-III,manowar,hail and kill,verse
i-VII-III,mumford and sons,babel,verse
i-VII-III,jack johnson,breakdown,verse
i-VII-III,jack johnson,breakdown,chorus
i-VII-III,julieta venegas,canciones de amor,chorus
i-VII-III,shakira,la tortura ft alejandro sanz,chorus
i-VII-III,the lumineers,flowers in your hair,chorus
i-VII-III,christina perri,a thousand years,chorus
i-VII-III,chef boyardee,rolling can,verse
i-VII-III,weird al yankovic,hardware store,chorus
i-VII-III,sage koizumi,muv-luv - muv-luv extra ost,chorus
i-VII-III,jonathan mann,i'm not a spy,chorus
i-VII-III,kazumi totaka,go kk rider,verse
i-VII-III,wan wan,the princess that was erased from history,verse
i-VII-III,phoenix,girlfriend,chorus
i-VII-III,capcom,mega man 9 - strange world,verse
i-VII-III,seven lions,a way to say goodbye,chorus
i-VII-III,edvard grieg,solveig's song,verse
i-VII-III,hellberg,the girl,chorus
i-VII-III,brian fallon,nobody wins,verse
i-VII-III,panic at the disco,this is gospel,chorus
i-VII-III,le vent du nord,rosette,verse
i-VII-III,malcolm brown,homestuck - showtime,chorus
